date,precipitation,spi3,spi6,precip_anomaly,precipitation_7day,precipitation_30day,disease_cases,pop_count_total,pop_density_mean,avg_rad_mean,tmin,tmax,tave,pr,temp_range,tave_7day,tave_30day
2011-09-10,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,356.74503703703704,18.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.127333333333333,27.92927777777778,26.02988888888889,5316.01,3.801944444444448,27.538682539682544,27.717459259259257
2011-09-11,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,352.9999962962963,18.0,2234.1904023488364,6782.15498360974,9.003149135397468,23.99633333333333,31.65888888888889,27.827,0.0,7.66255555555556,27.363357142857144,27.72129444444445
2011-09-12,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,349.2549555555555,14.0,2234.1904023488364,6782.15498360974,9.003149135397468,23.4035,32.784388888888884,28.09427777777778,0.0,9.380888888888885,27.45028571428572,27.727814814814813
2011-09-13,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,345.5099148148148,14.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.306166666666662,32.32072222222222,28.314,652.24,8.014555555555557,27.33645238095238,27.75572777777778
2011-09-14,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,341.7648740740741,14.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.64055555555556,32.547444444444444,29.093111111111117,1296.22,6.906888888888886,27.48649206349206,27.802694444444448
2011-09-15,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,338.0198333333334,14.0,2234.1904023488364,6782.15498360974,9.003149135397468,26.368166666666664,32.13849999999999,29.2525,2159.88,5.77033333333333,27.848857142857145,27.86505925925926
2011-09-16,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,334.2747925925926,14.0,2234.1904023488364,6782.15498360974,9.003149135397468,26.27083333333333,31.95111111111111,29.111944444444443,330.72,5.680277777777778,28.246103174603174,27.92505925925926
2011-09-17,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,330.52975185185187,14.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.41433333333333,31.13261111111111,28.27311111111111,719.57,5.718277777777779,28.56656349206349,27.94211851851852
2011-09-18,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,326.7847111111111,14.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.72522222222222,31.673055555555557,28.19827777777778,64.68,6.947833333333332,28.61960317460317,27.966974074074077
2011-09-19,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,323.03967037037035,11.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.47533333333333,31.62555555555556,28.54994444444444,629.09,6.150222222222222,28.684698412698413,28.003840740740745
