date,precipitation,spi3,spi6,precip_anomaly,precipitation_7day,precipitation_30day,disease_cases,pop_count_total,pop_density_mean,avg_rad_mean,tmin,tmax,tave,pr,temp_range,tave_7day,tave_30day,no2,co,so2,o3,pm10,pm25,ndvi
2008-01-07,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,23.36116666666667,28.77311111111111,26.06811111111111,22.58,5.41194444444444,26.146968253968254,27.24653333333333,1.07,0.0772399999999999,0.4366666666666666,36.22,17.33,10.99,0.4496666666666666
2008-01-08,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,23.69688888888889,30.0935,26.89461111111111,0.0,6.396611111111113,26.14600793650793,27.215498148148143,1.02,0.0778433333333333,0.4076666666666666,36.0,17.9,11.48,0.5136666666666666
2008-01-09,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,23.84777777777778,29.179388888888887,26.513777777777776,0.0,5.331611111111108,26.21033333333333,27.18023703703704,0.91,0.0773766666666666,0.3786666666666666,34.95,24.469999999999995,16.03,0.5136666666666666
2008-01-10,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,24.08022222222222,29.65561111111112,26.868277777777777,69.17999999999999,5.575388888888895,26.353126984126984,27.13810185185185,1.09,0.0759844444444444,0.3492222222222222,34.44,19.04,12.760000000000002,0.4496666666666666
2008-01-11,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,23.09955555555556,28.64838888888889,25.874111111111112,229.66,5.548833333333331,26.327222222222225,27.07618148148148,1.28,0.0747822222222222,0.3892222222222222,33.84,18.79,12.46,0.5136666666666666
2008-01-12,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,22.13855555555556,31.10327777777778,26.622166666666665,344.39,8.964722222222225,26.4937619047619,27.04601111111111,1.28,0.0657088888888888,0.4323333333333333,33.68,11.33,7.7,0.4496666666666666
2008-01-13,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,23.62466666666667,29.83005555555556,26.72716666666667,1306.16,6.205388888888884,26.50974603174603,27.030283333333333,2.2,0.0700422222222222,0.6271111111111111,32.44,20.64,14.31,0.5136666666666666
2008-01-14,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,23.423777777777776,29.897111111111112,26.65861111111112,0.0,6.473333333333336,26.594103174603173,27.00269074074074,1.64,0.06899,0.8193333333333335,28.86,11.55,7.880000000000001,0.4496666666666666
2008-01-15,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,23.24922222222222,32.13483333333333,27.69233333333333,0.0,8.885611111111114,26.70806349206349,26.98189444444445,1.62,0.0729277777777777,0.7706666666666666,30.469999999999995,17.2,11.609999999999998,0.5140555555555556
2008-01-16,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,24.08355555555556,29.48977777777778,26.787222222222223,0.0,5.406222222222223,26.747126984126982,26.94314629629629,1.25,0.0700455555555555,0.4176666666666666,31.969999999999995,20.99,13.739999999999998,0.5140555555555556
2008-01-17,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,23.65211111111111,29.25172222222222,26.452,0.0,5.599611111111109,26.68765873015873,26.89902222222222,1.23,0.0677922222222222,0.3584444444444444,32.92,17.52,11.55,0.4503333333333333
2008-01-18,46.45133333333333,1.1573888888888888,1.3447222222222224,162.4908888888889,46.45133333333333,46.45133333333333,0.0,2221.343418375652,6696.219166181241,9.003149135397468,23.756888888888888,28.55838888888889,26.156666666666663,0.56,4.801500000000001,26.72802380952381,26.84350925925926,1.01,0.0668533333333333,0.3576666666666666,34.88,12.95,8.45,0.5140555555555556
