uuid,adm4_pcode,date,freq,avg_rad_min,avg_rad_max,avg_rad_mean,avg_rad_std,avg_rad_median
NTLGT001D34,PH015518032,2020-01-01,Y,3.4925954341888428,5.018528938293457,4.038234710693359,0.5181254223331311,3.850409984588623
NTLGT001D35,PH015518007,2020-01-01,Y,0.6318919062614441,3.34188199043274,1.8539678785536025,0.8094869988749291,1.8914411067962649
NTLGT001D36,PH015518011,2020-01-01,Y,1.0552020072937012,2.8881077766418457,1.6040870666503906,0.5337291673166349,1.5130126476287842
NTLGT001D37,PH015518028,2020-01-01,Y,1.6200164556503296,2.329221487045288,2.061718463897705,0.275517395731126,2.148818016052246
NTLGT001D38,PH015518006,2020-01-01,Y,2.03728985786438,6.170698165893555,4.243899754115513,1.276685169791637,4.108032703399658
NTLGT001D39,PH034919011,2020-01-01,Y,0.4348318576812744,1.212496280670166,0.8149338960647583,0.2634130807078638,0.846982479095459
NTLGT001D3A,PH034919013,2020-01-01,Y,0.5639746189117432,9.023808479309082,1.8322202620967745,2.1875755585880894,1.0316596031188965
NTLGT001D3B,PH034919020,2020-01-01,Y,0.5365157127380371,6.376890659332275,1.4117296934127808,1.5850228815388765,0.6177182793617249
NTLGT001D3C,PH050506055,2020-01-01,Y,5.2331743240356445,12.897578239440918,8.959986368815104,2.753388350583913,9.43181324005127
NTLGT001D3D,PH050506018,2020-01-01,Y,,,,,
NTLGT001D3E,PH050506025,2020-01-01,Y,21.251522064208984,21.251522064208984,21.251522064208984,0.0,21.251522064208984
NTLGT001D3F,PH050506073,2020-01-01,Y,21.140979766845703,21.140979766845703,21.140979766845703,0.0,21.140979766845703
NTLGT001D40,PH050506066,2020-01-01,Y,1.5955075025558472,3.8419418334960938,2.6905171871185303,1.0524444301192932,2.6623098850250244
NTLGT001D41,PH050506021,2020-01-01,Y,,,,,
NTLGT001D42,PH050506033,2020-01-01,Y,16.572450637817383,16.572450637817383,16.572450637817383,0.0,16.572450637817383
NTLGT001D43,PH050506039,2020-01-01,Y,8.357564926147461,8.357564926147461,8.357564926147461,0.0,8.357564926147461
NTLGT001D44,PH050506027,2020-01-01,Y,8.696586608886719,8.696586608886719,8.696586608886719,0.0,8.696586608886719
NTLGT001D45,PH050506044,2020-01-01,Y,0.2506642043590545,0.4752334356307983,0.3152529318121415,0.0393883167365363,0.3089084923267364
NTLGT001D46,PH050506015,2020-01-01,Y,14.900323867797852,14.900323867797852,14.900323867797852,0.0,14.900323867797852
NTLGT001D47,PH050506077,2020-01-01,Y,0.4774693548679352,1.945341110229492,0.8802228407426314,0.449006671706801,0.7586933374404907
NTLGT001D48,PH050506030,2020-01-01,Y,16.268287658691406,16.268287658691406,16.268287658691406,0.0,16.268287658691406
NTLGT001D49,PH063022034,2020-01-01,Y,,,,,
NTLGT001D4A,PH063022074,2020-01-01,Y,16.909090042114258,16.909090042114258,16.909090042114258,0.0,16.909090042114258
NTLGT001D4B,PH063022014,2020-01-01,Y,12.411102294921877,12.411102294921877,12.411102294921877,0.0,12.411102294921877
NTLGT001D4C,PH063022030,2020-01-01,Y,3.030721664428711,5.090154647827148,4.111971718924386,0.6218622826965166,3.916762113571167
NTLGT001D4D,PH063022024,2020-01-01,Y,3.855562448501587,9.010231018066406,6.849712371826172,1.9717564771651503,7.461723327636719
NTLGT001D4E,PH063022199,2020-01-01,Y,7.423227787017822,7.931655406951904,7.677441596984863,0.254213809967041,7.677441596984863
NTLGT001D4F,PH063022175,2020-01-01,Y,3.8358795642852783,12.038166999816896,7.807115827287946,2.6624455738948263,7.743338108062744
NTLGT001D50,PH063022119,2020-01-01,Y,,,,,
NTLGT001D51,PH063022112,2020-01-01,Y,,,,,
NTLGT001D52,PH063022048,2020-01-01,Y,5.024420738220215,10.295774459838867,7.593030293782552,2.154110290092899,7.458894729614258
NTLGT001D53,PH063022018,2020-01-01,Y,14.060026168823242,14.060026168823242,14.060026168823242,0.0,14.060026168823242
NTLGT001D54,PH063022068,2020-01-01,Y,1.7762328386306765,8.570609092712402,5.022523880004883,2.343338484969549,4.946478843688965
NTLGT001D55,PH063022108,2020-01-01,Y,11.518314361572266,11.518314361572266,11.518314361572266,0.0,11.518314361572266
NTLGT001D56,PH063022125,2020-01-01,Y,,,,,
NTLGT001D57,PH063022174,2020-01-01,Y,19.818716049194336,19.818716049194336,19.818716049194336,0.0,19.818716049194336
NTLGT001D58,PH063022105,2020-01-01,Y,10.473674774169922,10.473674774169922,10.473674774169922,0.0,10.473674774169922
NTLGT001D59,PH063022098,2020-01-01,Y,4.91667366027832,9.666403770446776,6.988307952880859,1.642618302695158,6.536224842071533
NTLGT001D5A,PH063022053,2020-01-01,Y,,,,,
NTLGT001D5B,PH063022010,2020-01-01,Y,4.676464080810547,8.50781536102295,6.804205576578776,1.0653632457966338,7.07486629486084
NTLGT001D5C,PH063022116,2020-01-01,Y,,,,,
NTLGT001D5D,PH063022079,2020-01-01,Y,21.685407638549805,21.685407638549805,21.685407638549805,0.0,21.685407638549805
NTLGT001D5E,PH063022055,2020-01-01,Y,,,,,
NTLGT001D5F,PH063022042,2020-01-01,Y,36.4364128112793,36.4364128112793,36.4364128112793,0.0,36.4364128112793
NTLGT001D60,PH063022127,2020-01-01,Y,,,,,
NTLGT001D61,PH063022187,2020-01-01,Y,2.954343318939209,15.903231620788574,8.038933753967285,4.795031303632567,6.649080276489258
NTLGT001D62,PH063022063,2020-01-01,Y,10.855796813964844,10.855796813964844,10.855796813964844,0.0,10.855796813964844
NTLGT001D63,PH063022148,2020-01-01,Y,16.51090431213379,21.110246658325195,18.81057548522949,2.299671173095703,18.81057548522949
NTLGT001D64,PH063022155,2020-01-01,Y,2.7488763332366943,5.847514629364014,4.764223734537761,1.4264027115376277,5.696280479431152
NTLGT001D65,PH063022165,2020-01-01,Y,10.52017307281494,12.944150924682615,11.732162475585938,1.2119889259339316,11.732162475585938
NTLGT001D66,PH063022032,2020-01-01,Y,5.30711841583252,6.465005397796631,5.703947067260742,0.5383140410006316,5.339717388153076
NTLGT001D67,PH063022012,2020-01-01,Y,,,,,
NTLGT001D68,PH063022131,2020-01-01,Y,30.81214141845703,30.81214141845703,30.81214141845703,0.0,30.81214141845703
NTLGT001D69,PH063022102,2020-01-01,Y,23.51244735717773,23.51244735717773,23.51244735717773,0.0,23.51244735717773
NTLGT001D6A,PH063022172,2020-01-01,Y,10.941197395324709,10.941197395324709,10.941197395324709,0.0,10.941197395324709
NTLGT001D6B,PH072230027,2020-01-01,Y,6.73478364944458,28.101476669311523,16.72995549982244,7.035816858203802,16.764060974121094
NTLGT001D6C,PH072230008,2020-01-01,Y,9.758078575134276,9.758078575134276,9.758078575134276,0.0,9.758078575134276
NTLGT001D6D,PH072230022,2020-01-01,Y,15.77932357788086,66.97925567626953,34.47843794389205,12.759437540462178,32.59244155883789
NTLGT001D6E,PH083747150,2020-01-01,Y,6.572409629821777,6.8819074630737305,6.6780351003011065,0.1441909985190501,6.5797882080078125
NTLGT001D6F,PH083747018,2020-01-01,Y,0.2992464601993561,1.099094033241272,0.4824754830562707,0.212389043727708,0.3745191991329193
NTLGT001D70,PH083747119,2020-01-01,Y,,,,,
NTLGT001D71,PH083747056,2020-01-01,Y,,,,,
NTLGT001D72,PH083747051,2020-01-01,Y,,,,,
NTLGT001D73,PH083747055,2020-01-01,Y,,,,,
NTLGT001D74,PH083747104,2020-01-01,Y,,,,,
NTLGT001D75,PH083747019,2020-01-01,Y,0.9007318019866944,1.3804035186767578,1.0943596363067627,0.1785831252497532,1.0318241119384766
NTLGT001D76,PH083747100,2020-01-01,Y,4.050058841705322,6.603546619415283,5.326802730560303,1.2767438888549805,5.326802730560303
NTLGT001D77,PH083747139,2020-01-01,Y,,,,,
NTLGT001D78,PH083747125,2020-01-01,Y,1.0353734493255615,4.662287712097168,2.7976219177246096,1.3793920056003754,2.1479058265686035
NTLGT001D79,PH083747079,2020-01-01,Y,,,,,
NTLGT001D7A,PH083747010,2020-01-01,Y,13.904162406921388,13.904162406921388,13.904162406921388,0.0,13.904162406921388
NTLGT001D7B,PH083747127,2020-01-01,Y,0.4949138462543487,3.8087527751922607,1.4891032112969294,0.914497935008082,1.1288745403289795
NTLGT001D7C,PH083747084,2020-01-01,Y,7.147778034210205,7.147778034210205,7.147778034210205,0.0,7.147778034210205
NTLGT001D7D,PH083747053,2020-01-01,Y,13.4296236038208,13.4296236038208,13.4296236038208,0.0,13.4296236038208
NTLGT001D7E,PH083747035,2020-01-01,Y,,,,,
NTLGT001D7F,PH083747013,2020-01-01,Y,,,,,
NTLGT001D80,PH083747043,2020-01-01,Y,,,,,
NTLGT001D81,PH083747046,2020-01-01,Y,,,,,
NTLGT001D82,PH097332035,2020-01-01,Y,0.3660705983638763,1.4359818696975708,0.4956220720635085,0.1810823155869564,0.4739499986171722
NTLGT001D83,PH097332031,2020-01-01,Y,6.766572952270508,15.664793968200684,12.4038937886556,3.215886485931052,13.850521087646484
NTLGT001D84,PH097332017,2020-01-01,Y,0.3233192265033722,0.7312946915626526,0.4354857367438239,0.0805511011995415,0.4101359248161316
NTLGT001D85,PH097332046,2020-01-01,Y,0.6850752234458923,4.686924457550049,1.860561007545108,1.1083700352603811,1.610206961631775
NTLGT001D86,PH097332019,2020-01-01,Y,1.113153100013733,6.266098499298096,3.3536374833848743,1.3190402812451754,3.1177778244018555
NTLGT001D87,PH097332004,2020-01-01,Y,3.5940253734588623,12.058451652526855,8.02023951212565,2.7684987231769385,8.526711463928223
NTLGT001D88,PH097332052,2020-01-01,Y,1.277937650680542,2.9166393280029297,1.9197765986124675,0.5869772367281857,1.8502330780029297
NTLGT001D89,PH097332058,2020-01-01,Y,0.3347804546356201,0.4001272022724151,0.3692044530596052,0.0159953092076296,0.3710802793502807
NTLGT001D8A,PH097332045,2020-01-01,Y,0.9812648892402648,5.5376811027526855,3.1756452672621784,1.5130993824045444,3.235612392425537
NTLGT001D8B,PH097332048,2020-01-01,Y,1.0303914546966553,6.898111820220947,2.771112632751465,1.5517126497493186,2.1279633045196533
NTLGT001D8C,PH097332033,2020-01-01,Y,0.4795235097408294,1.5287307500839231,0.7636335160997179,0.2483681760867493,0.667506217956543
NTLGT001D8D,PH097332016,2020-01-01,Y,0.7291057705879211,5.798746109008789,2.384569891567888,1.4415541336279942,1.922860026359558
NTLGT001D8E,PH097332063,2020-01-01,Y,12.705256462097168,19.00033569335937,16.8658447265625,2.9423131783138667,18.89194297790528
NTLGT001D8F,PH097332026,2020-01-01,Y,1.7415494918823242,8.26370906829834,4.110504551937706,2.0995300945306385,3.2753913402557373
NTLGT001D90,PH097332069,2020-01-01,Y,0.2927563488483429,1.0070141553878784,0.4396660111167214,0.1496409576340776,0.3693655431270599
NTLGT001D91,PH097332059,2020-01-01,Y,0.4258311092853546,8.880155563354492,2.2956901684141995,2.456835319627109,0.995022475719452
NTLGT001D92,PH097332091,2020-01-01,Y,0.2797499597072601,0.4890823364257812,0.3415198215218477,0.0326882123084132,0.3347880244255066
NTLGT001D93,PH104305026,2020-01-01,Y,,,,,
NTLGT001D94,PH104305016,2020-01-01,Y,,,,,
NTLGT001D95,PH104305042,2020-01-01,Y,1.7995277643203735,15.733091354370115,7.370842827690972,4.092692241092359,6.318780899047852
NTLGT001D96,PH104305041,2020-01-01,Y,0.625191330909729,17.698863983154297,2.694111606530976,3.240235293637192,1.3964415788650513
NTLGT001D97,PH104305072,2020-01-01,Y,0.2253683656454086,0.4795810282230377,0.268720386646412,0.0340584480241666,0.261331558227539
NTLGT001D98,PH104305048,2020-01-01,Y,0.3781102895736694,1.2586265802383425,0.5783398602459882,0.1727696030672479,0.5242109894752502
NTLGT001D99,PH104305014,2020-01-01,Y,,,,,
NTLGT001D9A,PH104305046,2020-01-01,Y,0.5105434656143188,13.418902397155762,1.8721821406116224,2.6818294610657687,0.8997886776924133
NTLGT001D9B,PH104305045,2020-01-01,Y,19.701658248901367,23.19386863708496,21.447763442993164,1.7461051940917969,21.447763442993164
NTLGT001D9C,PH104305050,2020-01-01,Y,0.8256660103797913,4.381747722625732,2.172806132923473,0.826575256750454,2.1118874549865723
NTLGT001D9D,PH104305028,2020-01-01,Y,,,,,
NTLGT001D9E,PH104305015,2020-01-01,Y,,,,,
NTLGT001D9F,PH112402005,2020-01-01,Y,3.543917894363404,11.570354461669922,6.264464347593246,2.0202119620271,6.036514759063721
NTLGT001DA0,PH112402180,2020-01-01,Y,0.2434967905282974,1.6937097311019895,0.454466312489611,0.2909697921487639,0.3268385529518127
NTLGT001DA1,PH112402007,2020-01-01,Y,0.4282371401786804,2.479377269744873,0.914089668087843,0.4821781306625767,0.722638726234436
NTLGT001DA2,PH112402104,2020-01-01,Y,0.5495783686637878,3.2855048179626465,1.539442550304324,0.839779267914097,1.1535207033157349
NTLGT001DA3,PH112402112,2020-01-01,Y,0.4900877773761749,1.3960033655166626,0.9783720536665484,0.2089489021655973,0.9713171124458312
NTLGT001DA4,PH112402182,2020-01-01,Y,20.1954402923584,20.1954402923584,20.1954402923584,0.0,20.1954402923584
NTLGT001DA5,PH112402113,2020-01-01,Y,0.4098450839519501,0.7889537811279297,0.575877519754263,0.0930024487073175,0.5643715858459473
NTLGT001DA6,PH112402027,2020-01-01,Y,0.4586337208747864,1.697822093963623,0.8215491350959329,0.311648685951565,0.696193277835846
NTLGT001DA7,PH112402155,2020-01-01,Y,34.34075927734375,34.34075927734375,34.34075927734375,0.0,34.34075927734375
NTLGT001DA8,PH112402147,2020-01-01,Y,38.735294342041016,38.735294342041016,38.735294342041016,0.0,38.735294342041016
NTLGT001DA9,PH112402187,2020-01-01,Y,24.56645393371582,26.1276798248291,25.34706687927246,0.7806129455566406,25.34706687927246
NTLGT001DAA,PH112402177,2020-01-01,Y,0.2560131847858429,0.6829215884208679,0.3243491997879543,0.0759863579927164,0.2982238829135895
NTLGT001DAB,PH112402152,2020-01-01,Y,9.345359802246094,36.17286682128906,22.206691196986608,8.852405505268406,22.11772918701172
NTLGT001DAC,PH112402128,2020-01-01,Y,0.2837165594100952,0.781135618686676,0.4380497300481222,0.1188346308985474,0.3949896395206451
NTLGT001DAD,PH112402131,2020-01-01,Y,0.5526269674301147,1.6126139163970947,0.8809807641165597,0.2276930660065804,0.815710186958313
NTLGT001DAE,PH112402134,2020-01-01,Y,,,,,
NTLGT001DAF,PH112402037,2020-01-01,Y,0.517001748085022,1.5060079097747805,0.8588577393562563,0.2345144080556734,0.8227515816688538
NTLGT001DB0,PH112402056,2020-01-01,Y,1.0586899518966677,8.671177864074707,3.031672886439732,2.038668673187778,2.2398812770843506
NTLGT001DB1,PH112402078,2020-01-01,Y,0.6625012159347534,1.950480341911316,0.945672108576848,0.2294299161246199,0.8893727660179138
NTLGT001DB2,PH112402071,2020-01-01,Y,0.2025442123413086,0.4585623443126678,0.2696582738903985,0.0275963547300621,0.265851229429245
NTLGT001DB3,PH112402194,2020-01-01,Y,33.97468185424805,33.97468185424805,33.97468185424805,0.0,33.97468185424805
NTLGT001DB4,PH112402136,2020-01-01,Y,30.34376716613769,30.34376716613769,30.34376716613769,0.0,30.34376716613769
NTLGT001DB5,PH112402146,2020-01-01,Y,32.62017059326172,36.342430114746094,34.481300354003906,1.8611297607421875,34.481300354003906
NTLGT001DB6,PH112402083,2020-01-01,Y,0.4812812805175781,1.285869598388672,0.6765102039683949,0.1597435649510284,0.6708492040634155
NTLGT001DB7,PH112402034,2020-01-01,Y,0.2144783586263656,6.497877597808838,0.3318362905959452,0.4920918728734383,0.27556312084198
NTLGT001DB8,PH112402195,2020-01-01,Y,0.8990952372550964,13.763484954833984,3.147957695855035,3.11412145620522,1.9883500337600708
NTLGT001DB9,PH112402118,2020-01-01,Y,0.2654002010822296,1.427794337272644,0.5085383476094997,0.2055500210132275,0.4784523248672485
NTLGT001DBA,PH112402158,2020-01-01,Y,55.27572250366211,55.27572250366211,55.27572250366211,0.0,55.27572250366211
NTLGT001DBB,PH137401006,2020-01-01,Y,47.34634399414063,47.34634399414063,47.34634399414063,0.0,47.34634399414063
NTLGT001DBC,PH137401002,2020-01-01,Y,35.44706726074219,35.44706726074219,35.44706726074219,0.0,35.44706726074219
NTLGT001DBD,PH137401010,2020-01-01,Y,30.378646850585938,30.378646850585938,30.378646850585938,0.0,30.378646850585938
NTLGT001DBE,PH137401025,2020-01-01,Y,,,,,
NTLGT001DBF,PH137503005,2020-01-01,Y,11.09066104888916,20.61707878112793,15.853870391845703,4.763208866119409,15.853870391845703
NTLGT001DC0,PH137503004,2020-01-01,Y,,,,,
NTLGT001DC1,PH137503013,2020-01-01,Y,8.716325759887695,10.177698135375977,9.447011947631836,0.7306861877441406,9.447011947631836
NTLGT001DC2,PH137603003,2020-01-01,Y,29.56797981262207,37.99424362182617,33.78111267089844,4.213131904602159,33.78111267089844
NTLGT001DC3,PH137603005,2020-01-01,Y,9.088327407836914,28.093902587890625,15.521114226310484,4.887286919523234,13.700787544250488
NTLGT001DC4,PH137603008,2020-01-01,Y,3.834674596786499,37.19110107421875,13.996817016601565,8.101042151814934,11.494035720825195
NTLGT001DC5,PH015518030,2020-01-01,Y,1.4503101110458374,5.942327499389648,2.912479945591518,1.5139921364369546,2.751848220825196
NTLGT001DC6,PH015518020,2020-01-01,Y,3.152678966522217,6.154005527496338,4.291606521606445,1.0625575541041865,4.336933135986328
NTLGT001DC7,PH015518019,2020-01-01,Y,1.010379433631897,2.101041793823242,1.4319399727715387,0.3319524927445734,1.2768611907958984
NTLGT001DC8,PH015518027,2020-01-01,Y,0.9850683212280272,1.7670756578445437,1.442026710510254,0.2608200248794571,1.4562216997146606
NTLGT001DC9,PH015518008,2020-01-01,Y,1.6849874258041382,6.630911350250244,3.3913336533766527,1.385160616112371,3.0579733848571777
NTLGT001DCA,PH015518029,2020-01-01,Y,2.2443904876708984,4.24215030670166,3.2565925121307373,0.7651053090504732,3.269914627075196
NTLGT001DCB,PH034919007,2020-01-01,Y,0.3422057628631592,0.9406362175941468,0.4446291923522949,0.1424207286008066,0.3890464305877685
NTLGT001DCC,PH034919005,2020-01-01,Y,0.351113349199295,2.180992126464844,0.5998391371506911,0.3830509345392861,0.4868691861629486
NTLGT001DCD,PH034919022,2020-01-01,Y,0.3333687484264374,0.9521453380584716,0.5031455692492033,0.1914359404778872,0.3846980631351471
NTLGT001DCE,PH050506032,2020-01-01,Y,13.117198944091797,13.117198944091797,13.117198944091797,0.0,13.117198944091797
NTLGT001DCF,PH050506058,2020-01-01,Y,0.3161761164665222,0.8251364231109619,0.4422212839126587,0.1469383310266409,0.3760114312171936
NTLGT001DD0,PH050506067,2020-01-01,Y,7.005795955657959,10.17101001739502,8.58840274810791,1.5826070308685485,8.58840274810791
NTLGT001DD1,PH050506005,2020-01-01,Y,7.925447940826416,10.289144515991213,9.107295989990234,1.1818482875824214,9.107295989990234
NTLGT001DD2,PH050506024,2020-01-01,Y,,,,,
NTLGT001DD3,PH050506041,2020-01-01,Y,,,,,
NTLGT001DD4,PH050506052,2020-01-01,Y,16.128332138061523,16.895219802856445,16.511775970458984,0.3834438323974609,16.511775970458984
NTLGT001DD5,PH050506028,2020-01-01,Y,,,,,
NTLGT001DD6,PH050506064,2020-01-01,Y,4.274492263793945,7.07826042175293,5.4601609366280695,0.9623888491575956,5.451261520385742
NTLGT001DD7,PH050506057,2020-01-01,Y,0.3368764221668243,0.6291329264640808,0.409383978162493,0.0695033650337336,0.390884518623352
NTLGT001DD8,PH050506013,2020-01-01,Y,12.457887649536133,12.457887649536133,12.457887649536133,0.0,12.457887649536133
NTLGT001DD9,PH063022008,2020-01-01,Y,6.373149394989014,6.373149394989014,6.373149394989014,0.0,6.373149394989014
NTLGT001DDA,PH063022078,2020-01-01,Y,,,,,
NTLGT001DDB,PH063022193,2020-01-01,Y,,,,,
NTLGT001DDC,PH063022006,2020-01-01,Y,,,,,
NTLGT001DDD,PH063022016,2020-01-01,Y,6.1794939041137695,8.10818099975586,7.089579264322917,0.7911133010880372,6.981062412261963
NTLGT001DDE,PH063022026,2020-01-01,Y,1.89293372631073,5.3254241943359375,3.210984706878662,1.133541153010639,3.006021022796631
NTLGT001DDF,PH063022028,2020-01-01,Y,16.68524169921875,16.68524169921875,16.68524169921875,0.0,16.68524169921875
NTLGT001DE0,PH063022140,2020-01-01,Y,,,,,
NTLGT001DE1,PH063022113,2020-01-01,Y,,,,,
NTLGT001DE2,PH063022191,2020-01-01,Y,12.746152877807615,12.746152877807615,12.746152877807615,0.0,12.746152877807615
NTLGT001DE3,PH063022047,2020-01-01,Y,,,,,
NTLGT001DE4,PH063022136,2020-01-01,Y,,,,,
NTLGT001DE5,PH063022096,2020-01-01,Y,12.165933609008787,15.204060554504396,13.68499755859375,1.5190634727478776,13.68499755859375
NTLGT001DE6,PH063022089,2020-01-01,Y,20.52400588989257,20.52400588989257,20.52400588989257,0.0,20.52400588989257
NTLGT001DE7,PH063022100,2020-01-01,Y,,,,,
NTLGT001DE8,PH063022090,2020-01-01,Y,,,,,
NTLGT001DE9,PH063022003,2020-01-01,Y,19.33136558532715,19.33136558532715,19.33136558532715,0.0,19.33136558532715
NTLGT001DEA,PH063022195,2020-01-01,Y,20.151979446411133,20.151979446411133,20.151979446411133,0.0,20.151979446411133
NTLGT001DEB,PH063022104,2020-01-01,Y,,,,,
NTLGT001DEC,PH063022051,2020-01-01,Y,9.102901458740234,12.259048461914062,10.680974960327148,1.578073501586914,10.680974960327148
NTLGT001DED,PH063022065,2020-01-01,Y,,,,,
NTLGT001DEE,PH063022128,2020-01-01,Y,8.527399063110352,8.527399063110352,8.527399063110352,0.0,8.527399063110352
NTLGT001DEF,PH063022076,2020-01-01,Y,,,,,
NTLGT001DF0,PH063022056,2020-01-01,Y,,,,,
NTLGT001DF1,PH063022019,2020-01-01,Y,2.733437776565552,4.135859489440918,3.4137654304504395,0.4903743949885808,3.527082920074463
NTLGT001DF2,PH063022129,2020-01-01,Y,,,,,
NTLGT001DF3,PH063022173,2020-01-01,Y,2.513786792755127,4.383224964141846,3.4485058784484863,0.9347190856933594,3.4485058784484863
NTLGT001DF4,PH063022087,2020-01-01,Y,13.570281982421877,15.17017650604248,14.370229721069336,0.7999472618104448,14.370229721069336
NTLGT001DF5,PH063022101,2020-01-01,Y,,,,,
NTLGT001DF6,PH063022086,2020-01-01,Y,1.300265550613403,3.209730863571167,2.325702493840998,0.6172294707566033,2.382142305374145
NTLGT001DF7,PH063022050,2020-01-01,Y,12.04188632965088,12.787748336791992,12.414817810058594,0.3729310035708615,12.414817810058594
NTLGT001DF8,PH072230018,2020-01-01,Y,40.20738983154297,40.20738983154297,40.20738983154297,0.0,40.20738983154297
NTLGT001DF9,PH072230012,2020-01-01,Y,35.93062973022461,35.93062973022461,35.93062973022461,0.0,35.93062973022461
NTLGT001DFA,PH072230007,2020-01-01,Y,12.556795120239258,16.314863204956055,14.064541625976563,1.3227085005902406,13.79715633392334
NTLGT001DFB,PH072230004,2020-01-01,Y,14.78250217437744,18.93048477172852,16.38379414876302,1.820581035261808,15.438396453857422
NTLGT001DFC,PH072230021,2020-01-01,Y,15.223194122314451,18.18211936950684,16.420974731445312,1.0927094007380709,15.948331832885742
NTLGT001DFD,PH072230019,2020-01-01,Y,20.26719284057617,29.712825775146484,25.050572713216145,2.993933109277793,24.852798461914062
NTLGT001DFE,PH072230005,2020-01-01,Y,10.991296768188477,23.02612495422364,18.973386976453995,3.815145592962117,21.01140785217285
NTLGT001DFF,PH083747105,2020-01-01,Y,1.3661764860153198,5.002766609191895,3.337954521179199,1.2167719173087277,3.6909241676330566
NTLGT001E00,PH083747008,2020-01-01,Y,1.6000285148620603,3.29504132270813,2.4475350379943848,0.8475064039230431,2.4475350379943848
NTLGT001E01,PH083747078,2020-01-01,Y,,,,,
NTLGT001E02,PH083747135,2020-01-01,Y,5.774535655975342,6.815909385681152,6.433126449584961,0.4127727311212135,6.5710296630859375
NTLGT001E03,PH083747147,2020-01-01,Y,6.662089347839356,6.662089347839356,6.662089347839356,0.0,6.662089347839356
NTLGT001E04,PH083747061,2020-01-01,Y,0.6900222301483154,1.126451015472412,0.8652060031890869,0.18827715203832,0.7791447043418884
NTLGT001E05,PH083747026,2020-01-01,Y,0.2380684465169906,0.933512806892395,0.3434010439140852,0.1567504406689853,0.2749925255775451
NTLGT001E06,PH083747121,2020-01-01,Y,0.6186277866363525,7.752993106842041,2.9052393986628604,1.98514088313489,2.381020784378052
NTLGT001E07,PH083747086,2020-01-01,Y,,,,,
NTLGT001E08,PH083747106,2020-01-01,Y,,,,,
NTLGT001E09,PH083747052,2020-01-01,Y,,,,,
NTLGT001E0A,PH083747146,2020-01-01,Y,5.593567848205566,6.656664848327637,6.125116348266602,0.5315485000610352,6.125116348266602
NTLGT001E0B,PH083747092,2020-01-01,Y,,,,,
NTLGT001E0C,PH083747102,2020-01-01,Y,3.734405517578125,5.944083690643311,5.1158294677734375,0.828765346687632,5.392415046691895
NTLGT001E0D,PH083747108,2020-01-01,Y,8.944692611694336,14.187244415283203,11.56596851348877,2.6212759017944336,11.56596851348877
NTLGT001E0E,PH083747155,2020-01-01,Y,0.9779921770095824,1.7836934328079224,1.378352301461356,0.3451013285562332,1.3467499017715454
NTLGT001E0F,PH083747093,2020-01-01,Y,8.646410942077637,8.646410942077637,8.646410942077637,0.0,8.646410942077637
NTLGT001E10,PH083747101,2020-01-01,Y,,,,,
NTLGT001E11,PH083747103,2020-01-01,Y,,,,,
NTLGT001E12,PH097332072,2020-01-01,Y,0.5973197221755981,7.965167999267578,2.566680010627298,2.307550774093842,1.637781023979187
NTLGT001E13,PH097332074,2020-01-01,Y,0.3387395441532135,14.001419067382812,1.4454832810621996,3.6248630602851577,0.3859714865684509
NTLGT001E14,PH097332041,2020-01-01,Y,0.3831368684768677,0.8772837519645691,0.5441258748372396,0.1356184739472684,0.4747166335582733
NTLGT001E15,PH097332104,2020-01-01,Y,1.2529900074005127,4.124265670776367,2.3480285976244057,0.9128546222982038,2.258984327316284
NTLGT001E16,PH097332068,2020-01-01,Y,3.798362970352173,4.390864372253418,4.094613552093506,0.2962507009506465,4.094613552093506
NTLGT001E17,PH097332005,2020-01-01,Y,0.341181606054306,1.084190845489502,0.5041131239670974,0.1457713572316641,0.4540536999702453
NTLGT001E18,PH097332079,2020-01-01,Y,0.4259004294872284,1.365084886550903,0.6537520090738932,0.2379924187175525,0.5376152992248535
NTLGT001E19,PH097332024,2020-01-01,Y,0.2230850756168365,1.2629334926605225,0.3370140732897355,0.1186108807945159,0.3114052414894104
NTLGT001E1A,PH097332025,2020-01-01,Y,0.2714200317859649,0.4739335477352142,0.339352763782848,0.0389283661346892,0.3318007588386535
NTLGT001E1B,PH097332075,2020-01-01,Y,8.887438774108887,29.57596015930176,18.474384307861328,7.41822475202683,17.717071533203125
NTLGT001E1C,PH097332102,2020-01-01,Y,0.6917611360549927,5.8678975105285645,2.270008223397391,1.5838971496635812,1.5442090034484863
NTLGT001E1D,PH097332040,2020-01-01,Y,0.2304305583238601,0.4321129620075226,0.3147706628483247,0.0323909319205656,0.3137297034263611
NTLGT001E1E,PH097332054,2020-01-01,Y,0.2256010621786117,0.4452634453773498,0.3176928576301125,0.0463396254283654,0.3077639043331146
NTLGT001E1F,PH097332077,2020-01-01,Y,15.253849983215332,15.253849983215332,15.253849983215332,0.0,15.253849983215332
NTLGT001E20,PH097332042,2020-01-01,Y,0.2783131301403045,0.5217617750167847,0.3558709742659229,0.0570980735016607,0.3326079845428467
NTLGT001E21,PH097332094,2020-01-01,Y,6.707149982452393,17.324207305908203,10.110126201923077,2.852455072885564,9.477770805358888
NTLGT001E22,PH097332036,2020-01-01,Y,0.3291894793510437,1.4259555339813232,0.4263094026748448,0.1357679296771718,0.3860460519790649
